miRNA	Tumor_1	Tumor_2	Tumor_3	Tumor_4	Tumor_5	Tumor_6	Tumor_7	Tumor_8	Tumor_9	Tumor_10	Tumor_11	Tumor_12	Tumor_13	Tumor_14	Tumor_15	Tumor_16	Tumor_17	Tumor_18	Tumor_19	Tumor_20	Tumor_21	Tumor_22	Tumor_23	Tumor_24	Tumor_25	Tumor_26	Tumor_27	Tumor_28	Tumor_29	Tumor_30	Tumor_31	Tumor_32	Tumor_33	Tumor_34	Tumor_35	Tumor_36	Tumor_37	Tumor_38	Tumor_39	Tumor_40	Tumor_41	Tumor_42	Tumor_43	Tumor_44	Tumor_45	Tumor_46	Tumor_47	Tumor_48	Tumor_49	Tumor_50	Control_1	Control_2	Control_3	Control_4	Control_5	Control_6	Control_7	Control_8	Control_9	Control_10	Control_11	Control_12	Control_13	Control_14	Control_15	Control_16	Control_17	Control_18	Control_19	Control_20	Control_21	Control_22	Control_23	Control_24	Control_25	Control_26	Control_27	Control_28	Control_29	Control_30	Control_31	Control_32	Control_33	Control_34	Control_35	Control_36	Control_37	Control_38	Control_39	Control_40	Control_41	Control_42	Control_43	Control_44	Control_45	Control_46	Control_47	Control_48	Control_49	Control_50
hsa-miR-448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-449a	0.238147	0	0	0	0.255748	0.512231	0.888932	0.248447	0	0.380696	0	0	0.166616	0.765909	0.264846	0.333525	0.262394	0.184348	0.119603	0.207799	0	0	0.849063	0.640541	0.372659	0.383654	0	0.220617	0.125817	0.189723	0.448238	0.316237	0	0.362031	0.809426	0.78663	0	0.334796	0.170565	0.727272	0	0.18328	0	0	0	0	0	0	1.991885	0.345418	0.096171	0.208588	0.474724	0.254825	0.973254	0.211292	0.149877	0.484921	0.176949	1.299664	0.277414	0	0	0.215204	0	0.297648	0.326242	0.140477	0.159589	0.636747	0.42783	0.183828	0.343215	0.906386	0.832542	0.268817	0.516567	0	0	0.328822	0.4307	0.300866	0.20057	0.748189	0.11847	0.312606	0	0.148691	0.16067	0	0.677389	0.173886	0.121636	0.106692	0.086038	0.552148	0.239348	0.480876	0.13725	0.574578
hsa-miR-449b-3p	0	0.127665	0	0	0	0	0.222233	0	0	0	0	0	0	0	0.264846	0	0.393591	0	0	0	0	0	0	0	0	0	0.212618	0.220617	0.125817	0	0	0.158119	0.245413	0	0.161885	0	0.117687	0	0	0	0.156467	0	0	0	0	0	0	0	0.284555	0.115139	0	0	0.237362	0.127413	0.108139	0.105646	0	0	0	0	0.138707	0	0	0	0	0.148824	0	0	0.159589	0	0.57044	0	0	0	0	0	0.172189	0	0	0	0	0	0	0.124698	0	0	0	0	0.16067	0	0.338695	0	0	0.106692	0	0.552148	0	0	0	0.287289
hsa-miR-449b-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.264846	0	0	0	0	0	0	0	0	0.213514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.230278	0	0	0.237362	0	0.108139	0.105646	0	0	0	0.162458	0	0	0	0	0.150891	0	0	0	0	0.318374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.169347	0	0	0	0	0	0	0	0.13725	0.071822
hsa-miR-449c-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.145697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-449c-5p	0	0	0	0	0	0.128058	0	0	0	0	0	0	0	0	0	0	0	0	0	0.207799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.131105	0	0	0.170565	0.181818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.163303	0	0	0	0.148824	0	0	0	0.159187	0	0	0.171608	0	0	0	0.172189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-450b-3p	0	0.127665	0	0.135429	0	0	0.444466	0	0.251368	0	0.372876	0	0.333232	0	0	0	0.262394	0.092174	0.119603	0	0	0	0	0.640541	0	0	0	0	0.125817	0.379446	0	0	0	0	0.161885	0	0.235374	0	0.34113	0.181818	0	0	0	0.337684	0	0	0	0.323429	0.284555	0.115139	0.480856	0	0	0	0.432557	0	0	0	0	0	0	0.163303	0	0	0	0.148824	0	0.140477	0	0	0.14261	0.183828	0	0	0	0	0	0	0.145697	0.164411	0	0.150433	0	0	0.11847	0.156303	0.132569	0.297382	0	0	0	0	0	0	0.344151	0	0	0.160292	0.13725	0
hsa-miR-450b-5p	37.865374	18.000824	33.306122	73.808614	79.026274	83.877695	105.782925	6.459626	14.57937	26.077616	158.658898	14.91537	89.139316	11.105692	63.827905	40.523273	120.438761	34.012278	26.551925	105.561929	30.010137	63.310705	44.151259	55.940581	58.1348	3.261067	29.979199	42.137841	52.717314	113.264377	139.178002	35.102361	39.756836	34.3929	26.063517	17.568088	58.843674	56.078199	137.305048	41.272675	61.021949	50.401988	95.698304	63.653562	24.797104	42.891238	75.511285	189.852621	78.537205	100.286479	26.639426	32.12261	30.857055	39.62535	78.292877	45.322099	27.127798	20.609134	22.472472	26.155726	70.602073	16.820204	18.838491	37.015086	27.311344	34.527113	27.839322	44.671812	34.630808	28.335255	27.238507	28.677225	37.925292	45.772502	44.818503	29.301004	33.921203	22.284372	55.073588	46.364032	51.253316	40.466566	31.088296	35.040198	28.077335	35.636988	54.750908	26.46704	33.419404	23.124926	42.675525	40.515507	28.584388	44.276978	40.265648	46.196398	20.8233	75.978183	57.919615	47.474571
hsa-miR-451a	240.290329	859.6989	291.91837	190.818971	1972.332105	355.87194	448.466266	325.838429	1120.349176	472.632973	174.692584	606.321608	267.251333	753.080822	286.563457	514.12861	2595.861971	279.057372	455.688429	80.626039	125.777783	1113.890875	148.019929	488.092234	2888.852403	675.232651	632.752464	2297.946301	1705.826574	893.593338	2354.147727	2120.056081	1169.636283	641.337079	90.331939	1482.930236	655.165474	255.950946	154.361575	621.817395	453.440022	545.441153	326.399577	1521.269489	682.251894	2894.927994	574.589452	622.276732	455.857251	1821.73669	2738.763788	346.673882	1869.462793	1348.663462	11450.76594	2116.299048	3704.967668	1737.956081	4260.922021	7847.205074	8423.146381	2912.998068	2053.39546	3693.546076	4491.73515	2927.214616	8086.779516	6003.863409	4163.357192	3805.838561	906.143811	5095.354528	4305.121152	3230.511377	12656.43982	2585.343208	18425.58438	4562.291555	5841.005752	1490.225486	25831.67119	18168.88639	16983.03522	3833.347816	6831.67768	4150.302443	10297.6779	7331.370014	7347.44885	9148.0492	1756.639769	3188.466051	1889.123957	6457.076891	4293.109477	3189.944127	2779.551613	968.4814	3259.693984	1598.83728
hsa-miR-452-3p	1.667029	1.787314	1.306124	5.010861	3.580479	5.506477	3.777961	1.366461	1.508209	2.093826	1.864381	1.657264	2.665851	2.87216	1.589076	1.834386	3.017529	2.21218	0.358809	1.662392	0.882652	3.339784	3.11323	2.348651	1.676965	0.959136	9.142592	5.736042	2.893791	2.086948	2.689429	1.26495	2.454126	9.593808	2.266393	1.573261	1.412248	3.682749	1.876218	4.181814	1.8776	4.215439	9.114124	6.078324	3.049912	1.383588	1.082599	6.468574	3.699216	2.533066	3.077478	1.042942	1.661534	3.567556	9.6244	3.063733	3.746934	3.151984	2.831178	2.111954	4.577343	1.469727	1.794142	4.088876	2.263369	2.976476	2.936178	2.66907	1.915068	2.706176	3.13742	4.595709	3.775368	4.078736	3.468925	2.016125	3.960345	1.601273	5.536497	2.959405	3.158469	2.707799	2.607406	5.486721	3.435623	3.751263	1.590826	3.717279	3.052734	1.141972	2.540209	4.347157	4.865428	2.560597	2.667168	4.233135	3.829574	4.007289	4.117508	3.447471
hsa-miR-452-5p	60.727486	43.023246	36.571429	184.995538	63.425618	83.365465	30.001458	64.472035	30.164213	59.578784	73.643084	27.699973	193.274032	58.400621	51.115291	37.021262	211.227019	53.829729	13.156359	87.483408	65.316182	85.672742	65.094808	50.389226	42.296791	21.101019	184.97804	75.230385	61.776136	35.667845	75.079921	35.576715	55.217829	109.514235	34.319661	43.526907	32.128646	92.570877	45.199799	49.999939	43.4977	163.669	41.013559	77.329792	163.501763	79.32573	57.919052	81.504023	51.219915	45.710367	68.377731	54.232979	34.417485	53.003685	56.44873	57.154443	43.614305	49.704379	63.347596	76.842597	117.623885	39.029407	63.69204	46.268857	71.824302	44.200657	81.23427	61.669577	62.080114	81.344468	78.720709	61.5825	51.31069	81.725819	59.526742	39.650442	69.219917	61.515541	69.497625	38.47228	66.902085	58.368131	61.976026	66.464149	67.764709	85.184907	44.145404	77.02206	65.232103	35.686613	77.899768	108.505047	107.282682	103.384073	88.790913	97.54618	101.962367	62.513695	72.468142	42.877942
hsa-miR-454-3p	2.38147	7.021598	6.857145	11.376008	14.57766	5.634535	14.66738	3.10559	9.803369	4.75869	7.084651	12.784602	3.665543	8.233531	2.913306	6.003447	5.379073	4.286099	5.382146	5.610574	1.544639	7.841234	6.792502	7.259465	5.776212	2.685583	3.614513	8.162828	9.562091	6.071122	5.37886	7.5897	5.153665	6.15452	4.856556	3.539839	5.766681	5.189326	12.62183	7.636355	4.224597	2.93248	19.367514	8.779801	7.691082	6.917941	14.073788	13.260576	4.552881	7.368925	5.193244	5.631885	7.358221	11.084906	44.877824	13.839616	11.390677	7.758731	6.724049	4.548822	16.64489	19.106446	1.794142	10.329792	5.733873	6.548247	6.307344	5.197663	11.969174	4.298046	8.98443	11.21353	10.124852	10.42344	10.268017	6.182781	18.252019	6.805406	10.198813	6.740869	14.787373	12.185099	11.231902	9.975856	8.055945	7.346224	10.207798	7.285871	9.800882	12.276195	4.572378	9.737632	8.5145	11.20261	11.012826	9.754618	10.052629	12.021865	10.980021	13.718068
hsa-miR-454-5p	0	0.127665	0.326531	0.270857	1.53449	0.128058	0.444466	0.621119	0.754105	0.571044	0.186438	1.18376	0.333232	0.574431	1.059384	0.333524	0.393591	0.184348	0.837223	0.831196	0.661989	0.145208	0	0.213514	0.558988	0.76731	0	0.441234	1.132353	0.189723	0	1.106831	1.227063	0.724062	0.161885	0.52442	0.235374	0.167398	0.852826	0.181818	0.156467	0.18328	1.139266	0	0.79563	0.461196	0	0.323429	0	0.575697	0.577027	0.625765	0	0	1.513951	0.52823	1.049142	1.454762	1.769487	1.299664	1.109659	0.489909	0	1.07602	0.603565	0.744119	0.869979	0.140477	0.478767	1.751056	1.14088	0.551485	0.514823	0	0.693785	0.672041	1.549701	0.266878	0.728486	0	1.435667	1.504333	1.203417	0.124698	0.947759	0.781514	1.060551	0.297382	0.964021	0.285493	0.677389	0.521659	0.973085	1.066916	1.290566	0.552147	0.239348	0.96175	0.960752	0.861868
hsa-miR-455-3p	52.868635	160.092428	115.591839	96.966916	223.524152	60.315108	48.669034	51.055891	181.739387	48.157932	244.047586	214.023715	75.643458	174.627438	92.431281	147.918288	103.120768	230.481572	98.911895	64.417712	47.442499	124.733705	89.717626	153.729839	129.87165	127.757086	171.370458	95.96838	136.763055	143.619989	72.166371	182.785265	144.793414	117.478907	62.649571	66.339198	163.467728	144.798933	24.561399	250.181501	144.418616	107.951896	266.588135	107.721411	36.864146	40.124061	66.579843	166.565759	86.220192	75.992047	94.632471	41.926262	256.350917	183.346882	320.308707	148.221225	246.248458	201.484587	238.349751	165.86954	196.825817	211.640625	702.406573	99.854652	234.183449	118.017247	255.447536	86.393597	77.560242	208.53474	420.98466	206.071591	180.359643	298.049985	96.852369	240.859635	195.262156	41.366197	243.751624	196.142873	229.132472	189.545996	339.564433	260.993362	170.477999	223.200088	212.905464	210.398096	251.930895	417.676123	191.362473	106.679241	55.100969	63.26807	78.7245	65.153485	38.535074	142.980044	347.929444	151.473331
hsa-miR-455-5p	9.049586	26.554407	15.020408	26.950303	13.298917	9.732376	3.333495	12.919252	26.142317	6.662166	20.694639	29.120484	18.161096	30.827868	10.593842	23.847027	13.906873	19.909626	27.14994	6.233971	6.178559	19.603084	13.868025	16.654066	18.446618	16.113505	25.088973	18.531826	35.732022	25.612549	7.171813	24.350285	14.970167	17.558481	7.446718	13.241617	22.831343	16.572363	3.923001	28.181784	20.966518	4.581999	3.417797	9.286327	4.37596	8.762725	11.096641	24.904008	12.235869	12.550199	25.389199	3.337414	48.659203	28.413034	31.576686	27.362295	42.864916	30.550009	43.352405	33.628792	20.25128	72.016603	50.235975	17.646727	33.497889	31.401817	51.111255	19.38588	21.86369	21.012659	39.645576	38.236298	25.054718	67.374704	31.497834	33.467661	41.841892	13.077054	42.98071	40.774039	56.421716	29.635364	60.170899	52.37325	38.147267	45.640353	40.963756	47.729884	47.719052	65.092385	39.627272	29.386781	12.528477	15.256888	18.842259	12.699407	9.334583	30.775974	65.33113	40.076866
hsa-miR-466	0	0	0	0	0	0	0.222233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.168842	0	0	0	0	0	0.115139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.172189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13725	0
hsa-miR-483-3p	0	0.765991	0	4.740003	0.511496	0	0.222233	0.124224	1.005472	0	0	0.473504	0.333232	0.191477	0.264846	0.333524	0.131197	0.553044	1.196033	0.623397	0.220663	0.435624	1.415105	0	0.186329	0	0.212618	0.220617	0.125817	0.189723	0.672358	0	0.490826	0.724062	1.780737	0.655525	0.823811	0.167398	0.170565	1.636362	0.625866	0	0	0.675368	0.397815	0	0	0	0	0	0.480855	0	0.949448	0.127413	0.432556	1.162106	0.299754	0.484921	0.353897	0.649832	0.416122	0	11.661923	1.07602	1.056238	0.297648	0.326242	1.404774	0.159589	1.114309	2.13915	1.470627	0	4.229802	1.526327	0.806449	0.516567	0.533757	0.291394	0.657645	0.287134	0.752166	1.002849	0.374094	0.71082	0.781514	0.132569	0.297382	0.64268	0.570986	0.508041	1.130261	0.729815	0.213384	0.688302	0.368099	0.239348	2.083791	0.549	0.718223
hsa-miR-483-5p	0	0.893658	2.938776	0.541715	0	0	0.666699	0.496895	0.251368	0	0	0.236752	0.166616	0	0.529692	0.333524	0	0.691306	0.837223	0	0.220663	0.72604	0.283021	0.213514	0	0	0.212618	0	0.629085	0.379446	0.224119	0	0.490826	1.267107	0.64754	0.52442	0.706123	0	0.170565	0.727272	0	0	0	1.519581	0.26521	0	0	0	0.284555	0.115139	0.192342	0.208588	0.237362	1.401539	0.865114	1.162106	1.04914	1.212302	0.530846	0.162458	0.416122	0.653212	8.97071	1.07602	0.150891	0.892943	1.304967	0.983341	0.957534	0.955122	0.57044	0.551485	0.68643	3.021288	0.277514	0.403225	1.5497	0	1.165578	1.15088	0.574267	0.300866	1.002849	0.374094	0.947759	0.937816	0.132569	0.446073	1.446031	0.285493	0.338695	0.347772	0.608179	0.320075	0.860377	0.552148	0	0.641166	0.960752	0.718223
hsa-miR-484	18.337319	53.874805	37.551021	37.378307	56.520409	47.63741	57.113889	20.248444	63.847585	27.029353	13.796427	86.414442	18.494325	93.632474	39.991758	33.018964	24.66502	32.583577	39.947489	23.065697	26.479534	51.548854	18.962401	73.875728	40.24717	37.981833	25.72683	38.828585	54.98202	29.976167	40.34145	64.512447	51.782053	71.863058	23.149583	40.642593	39.89601	29.461979	69.420066	29.999962	35.830838	29.324793	39.874294	51.328071	28.377436	29.055354	23.817179	100.90974	28.740064	81.864162	39.71871	46.932384	63.375644	70.204399	134.957888	72.156164	75.688053	56.00835	98.914262	87.564821	88.356622	44.908312	233.238453	61.97875	88.875033	63.398923	54.808666	62.652917	65.910248	98.377456	75.29807	81.80362	71.388783	77.344952	76.038821	53.76331	122.598461	28.155705	94.557564	47.679323	105.521533	115.532799	98.479703	70.953285	94.064998	63.302546	109.634383	66.464981	91.26068	78.225057	63.674593	51.557286	44.032123	63.268067	45.858099	48.589041	65.58143	45.202211	89.89893	76.131687
hsa-miR-485-3p	0.952588	0.510661	2.285715	0	2.301736	0	0.444466	0.745342	2.513684	0.190348	0.186438	1.894015	1.499541	0.76591	1.589076	3.168485	0	7.926979	2.631272	1.246794	1.544639	0.871248	0	0.213514	0.931646	0	0.212618	0.661851	0.880719	1.328058	0.448238	0.632475	1.963302	1.810152	2.104507	1.966577	1.647623	0.334795	0	1.636362	0.4694	0.54984	2.848164	0.506527	0.530419	0	0	0	0.284555	0	0.769369	0.834353	1.661534	2.293429	1.73023	1.479043	1.498773	1.454762	0.884743	0.649832	1.52578	1.469727	1.794142	1.721632	1.358023	1.637063	2.066199	1.264295	1.436301	1.751055	1.14088	0.735313	1.372862	1.359579	2.081355	0.940858	1.205322	0.533757	1.748367	0.657645	0.717834	2.2565	1.203418	2.244567	0.355409	0.937816	2.916514	1.338221	1.285362	0.285493	0.846736	1.912749	1.337992	1.066916	0.430189	0.368099	0.718044	0.96175	0.823501	1.580091
hsa-miR-485-5p	0	0.25533	0.979592	0.135429	0	0	0	0.124224	0	0	0	0	0.166616	0.191477	0	0	0	0.875654	0.837223	0.207799	0	0.145208	0	0	0.372658	0	0	0	0.377451	0	0	0	0	0	0.161885	0	0	0	0	0	0.156467	0	0	0	0	0	0	0	0	0	0.480856	0	0.712086	0	0	0	0	0.24246	0	0	0	0	0	0.860816	0.150891	0.595295	0.326241	0.280954	0.478767	0.159187	0.14261	0.183828	0.686431	0.755321	0.555028	0	0	0.400318	0.291395	0.164411	0.143567	0.150433	0	0	0.11847	0	0.132569	0.446074	0	0	0	0.260829	0	0.426767	0.344151	0.184049	0	0	0	0.071822
hsa-miR-487a-3p	0	0.255331	0	0	0	0.128058	0	0.248448	0.754105	0	0	0	0	0	0	0.166762	0	0.553045	0.35881	0	0	0	0	0	0.186329	0	0	0.220617	0	0	0	0	0.490825	0	0	0	0	0	0.170565	0.181818	0	0	0	0	0.132605	0	0	0	0	0	0.096171	0.834354	0.237362	0	0.108139	0	0.299755	0	0	0.649832	0	0.326606	0	0.215204	0.150891	0.148824	0	0.280955	0.319178	0	0.14261	0.183828	0.171608	0	0.138757	0.134408	0.172189	0.133439	0	0	0.143567	0.4513	0.20057	0.249396	0.11847	0	0.265138	0	0	0	0	0.173886	0.121636	0	0.086038	0	0	0	0	0.215467
hsa-miR-487b-3p	0.238147	1.659649	2.612246	0.948002	1.278742	0.128058	0.888932	1.118012	1.759577	0.761391	0	2.367519	1.499541	1.340342	0.794538	2.334674	0	20.693104	4.544924	0.831196	1.323977	2.468536	1.132084	0	0.372658	0.383654	0.425236	0.220617	1.25817	0.75889	1.344714	2.055544	1.472476	2.534214	1.295081	3.802049	4.589804	0	0.511696	1.272726	1.251734	1.09968	0	0.675368	0.53042	0	0	0	0.56911	0.230278	1.827251	0.208588	1.18681	2.420841	2.703483	1.58469	1.348895	1.454762	1.946435	2.599328	0.693537	1.959636	4.485355	1.721632	2.866935	1.785886	4.132398	1.545251	0.478767	1.114309	2.13915	2.757424	2.574116	2.114901	1.665084	0.806449	0.860945	1.467833	2.331157	0.822056	1.866368	1.955634	3.209115	5.736117	2.369396	3.59496	4.242202	3.71728	3.374074	0.856479	1.354778	2.608295	1.581264	1.173608	0.774339	0.552147	0	1.442625	1.098002	0.93369
hsa-miR-488-3p	0	0	0	0	0	0	0	0.124224	0	0	4.474516	0	0.666463	0.382954	0.794538	0	0.262394	2.396527	0.119603	0	0	0	0	0	0	0	0	0.220617	0	0.189723	0	0	0	0	0	0	0.353061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.417177	0	0	0	0	0	0	0	0	0.138707	0.163303	0	0	0	0.297648	0.217494	0	0	0	0	0.183828	0.343215	0.151064	0	0	0	0.266878	0	0.328822	0.287133	0	0	0	0	0.156303	0	0	0	0	0	0.086943	0	0.106692	0	0	0	0	0.13725	0
hsa-miR-488-5p	0	0	0	0	0.255748	0	0	0.124224	0	0	2.98301	0	0	0.191477	0.794538	0	0	0.829567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.117687	0	0	0	0	0	0	0	0.132605	0	0	0	0	0	0.192342	0.208588	0	0.127413	0	0.105646	0	0	0	0	0	0.163303	0	0	0	0	0.326242	0.140477	0	0.159187	0.14261	0	0.171608	0	0	0.134408	0	0.133439	0	0.164411	0	0	0	0	0.11847	0.156303	0	0	0	0	0	0.173886	0.243272	0	0	0	0	0	0	0
hsa-miR-489-3p	0.238147	0.127665	0	0.812572	0.255748	0	0.444466	0.124224	0.251368	0.190348	0.372876	0	0.333232	0.191477	0	0	0	0.138261	0.239206	0	0	0.435624	0.283021	0.213514	0.558988	1.150965	0	0	0.377451	0.189723	0	0	0	0	0.32377	0.26221	0.353062	0	0.34113	0.181818	0.156467	0	1.139266	0.337685	0	0.691794	0	0	0	1.036255	0.096171	0.208588	0.712086	0	0.540696	0.105646	0.899264	0.48492	0.353898	0	0.554829	1.63303	0	0.215204	0.301782	0.148824	0	0.56191	0.319178	0	0	0.551484	0.171608	0.151064	0.138757	0.806449	0.172189	0.266879	0.145697	0	0	0.150433	0.40114	0	0.23694	0.156303	0	0	0.16067	0	0	0.086943	0	0.213384	0.602264	0.736198	0	0.480875	0.13725	0.646401
hsa-miR-490-3p	0	0	0	0	0	0	0	0	0	0	0	0	0.333231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.127413	0	0.316938	0.149877	0.24246	0.353897	0.162458	0	0	1.794142	0	0.301783	0.148824	0.43499	0.280955	0	0	0	0	0	0.302129	0	0.268817	0.172189	0.266879	0	0	0	0.150433	0	0.124698	0.11847	1.875631	0.132569	0.594764	0	0.285493	0.338695	0	0.243271	0.106692	0.086038	0	0.239348	0.641166	0.549001	0.071822
hsa-miR-490-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.156303	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-491-3p	1.428882	1.148988	0	0.677144	2.557484	1.66475	4.889127	0.993789	0.502736	1.142086	1.491505	0.473504	0.666462	0.574432	1.589076	0.333524	0.524788	0.506958	0.71762	1.662392	0.882652	1.161664	1.415105	0.854055	1.304305	0.959136	1.063091	1.103085	0.377451	1.707504	3.361787	1.26495	2.454126	2.172182	0.809426	1.048841	2.353748	1.841374	4.605263	1.81818	1.564667	2.01608	10.823023	0.844211	1.723864	1.15299	2.706498	3.234287	1.707331	2.648208	0.480856	1.042942	0.474724	2.166015	1.513951	1.584689	1.64865	0.727381	0.707795	1.62458	2.912856	0.489909	0.897071	0.860816	1.358021	0.297648	1.413715	0.702387	0.797945	1.591869	1.4261	0.919141	1.201255	0.755322	2.081355	0.537633	1.377511	0.934075	2.185459	0.657646	0.8614	1.203466	0.802279	1.496379	1.303168	0.937815	0.662844	0.594764	1.446032	1.712958	0.677389	1.043317	1.946171	0.853533	1.720754	1.104296	1.43609	0.641166	0.823502	1.795559
hsa-miR-491-5p	4.048499	4.212958	2.938775	4.19829	13.04317	11.781296	11.111651	1.863355	3.770525	7.613904	2.237258	5.918798	9.330472	13.977852	10.328996	5.836685	7.478224	5.530451	6.578178	4.779378	4.413256	7.115194	3.396251	7.045953	8.943814	5.754823	7.229025	13.898869	4.277777	5.691678	21.291321	14.863162	8.344029	9.412793	3.885244	3.539838	4.236745	10.211254	19.956138	10.909078	3.755198	5.498399	15.380085	5.06527	9.01713	7.840333	3.518448	11.320004	4.552881	14.047014	5.193244	4.171768	5.934049	10.702667	20.330195	9.508133	6.744479	7.516272	9.732173	15.595962	14.980399	8.981663	47.544762	7.53214	13.278441	6.101775	8.264799	8.990554	8.298627	8.755275	10.980969	7.720791	7.207522	15.710692	10.54553	4.56988	11.364467	6.938845	13.112759	8.384983	13.208137	10.981633	14.641585	12.220424	11.13616	15.161352	11.931191	17.694255	13.817637	6.566337	11.176924	6.433792	7.419778	11.095919	9.894335	5.521482	8.616537	5.770497	18.803287	10.916996
hsa-miR-492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.161885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-493-3p	0.238147	0.893658	0.979592	0.948001	2.045987	0	0.444466	1.36646	4.021895	0.571043	0	2.841022	1.832771	0.957387	0.264846	3.335249	0.131197	2.949574	6.338973	1.662393	3.309942	1.016456	1.698125	0	0.745317	0.383655	1.063092	0.661851	1.635621	0.758891	0.224119	1.423069	1.227063	1.086092	1.618852	5.506416	1.294561	0.167398	0	1.81818	0.625866	0.36656	0	1.350739	1.060839	0.461196	0	0	1.13822	0	1.731082	0.625765	1.661534	1.274127	0.216278	0.316938	1.199018	1.212302	0.707794	1.62458	0.277414	1.63303	0	2.582448	0.603565	1.339414	6.633588	0.702387	1.59589	2.228616	0.28522	0.551485	1.029646	0.604258	1.942598	1.47849	0.344378	0.533758	0.58279	1.315291	1.148534	0.601734	2.807976	1.745775	1.066228	2.031934	1.193119	1.486912	2.892063	0.570986	1.354778	3.04301	1.094721	0.960224	0.344151	0.552148	0.957393	0.801458	0.549001	0.574579
hsa-miR-493-5p	0.476294	1.148987	10.77551	0.948001	2.045987	0.128058	0.222233	1.490683	3.770526	0.380695	0	5.445294	2.499234	3.638071	0.794538	12.34042	0	6.406105	18.299299	0.415598	2.868617	5.517905	2.830209	0.427028	2.981271	0	2.126183	0.220617	2.767974	2.276672	1.344715	1.739307	5.889902	3.43929	5.827866	4.719785	3.648307	0.334795	0.852826	2.545452	0.9388	0.9164	2.278532	2.701477	0.397815	0.691794	0	0	1.13822	0	2.596623	1.042941	4.035154	2.420842	2.811623	1.479043	2.847669	2.182143	1.41559	1.462122	0.693536	3.592665	0	3.012856	2.414262	3.274123	6.416095	1.685729	4.468492	1.910241	1.99654	1.838284	5.834661	4.078737	2.081355	1.612899	2.582833	2.268469	2.331157	3.45264	2.727767	2.7078	4.613103	4.987928	1.777047	5.157986	3.579358	3.271207	4.498766	0.285493	1.693473	4.521043	2.797621	1.173608	1.11849	0.920247	0.957393	0.801458	1.235253	1.723736
